# replication time (downloaded from Lawrence Nature 2013. Supplementary Table5)
chr	start	end	replication_time
16	54100001	54200000	395
16	54200001	54300000	299
16	54300001	54400000	385
16	54400001	54500000	509
16	54500001	54600000	609
16	54600001	54700000	630
16	54700001	54800000	676
16	54800001	54900000	720
16	54900001	55000000	762
16	55000001	55100000	762
16	55100001	55200000	758
16	55200001	55300000	750
16	55300001	55400000	706
16	55400001	55500000	610
16	55500001	55600000	538
16	55600001	55700000	430
16	55700001	55800000	565
16	55800001	55900000	512
16	55900001	56000000	581
16	56000001	56100000	631
16	56100001	56200000	595
16	56200001	56300000	495
16	56300001	56400000	448
16	56400001	56500000	442
16	56500001	56600000	285
16	56600001	56700000	187
16	56700001	56800000	140
16	56800001	56900000	143
16	56900001	57000000	125
16	57000001	57100000	125
16	57100001	57200000	154
16	57200001	57300000	149
16	57300001	57400000	125
16	57400001	57500000	153
16	57500001	57600000	159
16	57600001	57700000	135
16	57700001	57800000	168
16	57800001	57900000	148
16	57900001	58000000	NaN
16	58000001	58100000	125
16	58100001	58200000	158
16	58200001	58300000	292
16	58300001	58400000	347
16	58400001	58500000	385
16	58500001	58600000	320
16	58600001	58700000	191
16	58700001	58800000	134
16	58800001	58900000	188
16	58900001	59000000	426
16	59000001	59100000	451
16	59100001	59200000	551
16	59200001	59300000	634
16	59300001	59400000	626
16	59400001	59500000	641
16	59500001	59600000	671
16	59600001	59700000	695
16	59700001	59800000	724
16	59800001	59900000	844
16	59900001	60000000	808
16	60000001	60100000	838
16	60100001	60200000	994
16	60200001	60300000	1015
16	60300001	60400000	1050
16	60400001	60500000	1075
16	60500001	60600000	1095
16	60600001	60700000	1115
16	60700001	60800000	1135
16	60800001	60900000	1155
16	60900001	61000000	1175
16	61000001	61100000	1195
16	61100001	61200000	1215
16	61200001	61300000	1235
16	61300001	61400000	1255
16	61400001	61500000	1271
16	61500001	61600000	1295
16	61600001	61700000	1311
16	61700001	61800000	1301
16	61800001	61900000	1295
16	61900001	62000000	1182
16	62000001	62100000	1203
16	62100001	62200000	1317
16	62200001	62300000	1432
16	62300001	62400000	1432
16	62400001	62500000	NaN
16	62500001	62600000	1415
16	62600001	62700000	NaN
16	62700001	62800000	1395
16	62800001	62900000	NaN
16	62900001	63000000	1375
16	63000001	63100000	NaN
16	63100001	63200000	1355
16	63200001	63300000	NaN
16	63300001	63400000	NaN
16	63400001	63500000	NaN
16	63500001	63600000	NaN
16	63600001	63700000	NaN
16	63700001	63800000	1332
16	63800001	63900000	1301
16	63900001	64000000	NaN
16	64000001	64100000	NaN
16	64100001	64200000	1260
16	64200001	64300000	1275
16	64300001	64400000	1227
16	64400001	64500000	1191
16	64500001	64600000	1198
16	64600001	64700000	1142
16	64700001	64800000	1170
16	64800001	64900000	1142
16	64900001	65000000	1132
16	65000001	65100000	1085
16	65100001	65200000	1053
16	65200001	65300000	1036
16	65300001	65400000	979
16	65400001	65500000	898
16	65500001	65600000	868
16	65600001	65700000	928
16	65700001	65800000	938
16	65800001	65900000	902
16	65900001	66000000	846
16	66000001	66100000	779
16	66100001	66200000	679
16	66200001	66300000	584
16	66300001	66400000	436
16	66400001	66500000	262
16	66500001	66600000	172
16	66600001	66700000	214
16	66700001	66800000	145
16	66800001	66900000	126
16	66900001	67000000	142
16	67000001	67100000	135
16	67100001	67200000	125
16	67200001	67300000	150
16	67300001	67400000	142
16	67400001	67500000	125
16	67500001	67600000	153
16	67600001	67700000	147
16	67700001	67800000	129
16	67800001	67900000	136
16	67900001	68000000	143
16	68000001	68100000	158
16	68100001	68200000	138
16	68200001	68300000	152
16	68300001	68400000	281
16	68400001	68500000	279
16	68500001	68600000	355
16	68600001	68700000	421
16	68700001	68800000	299
16	68800001	68900000	240
16	68900001	69000000	253
16	69000001	69100000	NaN
16	69100001	69200000	132
16	69200001	69300000	201
16	69300001	69400000	NaN
16	69400001	69500000	125
16	69500001	69600000	NaN
16	69600001	69700000	NaN
16	69700001	69800000	NaN
16	69800001	69900000	NaN
16	69900001	70000000	NaN
16	70000001	70100000	162
16	70100001	70200000	NaN
16	70200001	70300000	137
16	70300001	70400000	139
16	70400001	70500000	134
16	70500001	70600000	125
16	70600001	70700000	131
16	70700001	70800000	184
16	70800001	70900000	299
16	70900001	71000000	677
16	71000001	71100000	697
16	71100001	71200000	723
16	71200001	71300000	712
16	71300001	71400000	736
16	71400001	71500000	648
16	71500001	71600000	600
16	71600001	71700000	530
16	71700001	71800000	366
16	71800001	71900000	NaN
16	71900001	72000000	163
16	72000001	72100000	218
16	72100001	72200000	372
16	72200001	72300000	479
16	72300001	72400000	422
16	72400001	72500000	460
16	72500001	72600000	698
16	72600001	72700000	795
16	72700001	72800000	733
16	72800001	72900000	579
16	72900001	73000000	495
16	73000001	73100000	313
16	73100001	73200000	209
16	73200001	73300000	149
16	73300001	73400000	371
16	73400001	73500000	431
16	73500001	73600000	520
16	73600001	73700000	628
16	73700001	73800000	640
16	73800001	73900000	683
16	73900001	74000000	718
16	74000001	74100000	677
16	74100001	74200000	645
16	74200001	74300000	567
16	74300001	74400000	433
16	74400001	74500000	278
16	74500001	74600000	209
16	74600001	74700000	208
16	74700001	74800000	151
16	74800001	74900000	173
16	74900001	75000000	181
16	75000001	75100000	165
16	75100001	75200000	160
16	75200001	75300000	162
16	75300001	75400000	171
16	75400001	75500000	133
16	75500001	75600000	127
16	75600001	75700000	225
16	75700001	75800000	354
16	75800001	75900000	402
16	75900001	76000000	580
16	76000001	76100000	641
16	76100001	76200000	866
16	76200001	76300000	897
16	76300001	76400000	931
16	76400001	76500000	954
16	76500001	76600000	975
16	76600001	76700000	987
16	76700001	76800000	1015
16	76800001	76900000	1022
16	76900001	77000000	1039
16	77000001	77100000	1031
16	77100001	77200000	1053
16	77200001	77300000	1019
16	77300001	77400000	1058
16	77400001	77500000	1102
16	77500001	77600000	1136
16	77600001	77700000	1161
16	77700001	77800000	1194
16	77800001	77900000	1186
16	77900001	78000000	1217
16	78000001	78100000	1259
16	78100001	78200000	1261
16	78200001	78300000	1260
16	78300001	78400000	1255
16	78400001	78500000	1235
16	78500001	78600000	1215
16	78600001	78700000	NaN
16	78700001	78800000	1195
16	78800001	78900000	1167
16	78900001	79000000	1148
16	79000001	79100000	1135
16	79100001	79200000	1108
16	79200001	79300000	1092
16	79300001	79400000	1058
16	79400001	79500000	1027
16	79500001	79600000	1028
16	79600001	79700000	1003
16	79700001	79800000	982
16	79800001	79900000	939
16	79900001	80000000	938
16	80000001	80100000	908
16	80100001	80200000	830
16	80200001	80300000	730
16	80300001	80400000	646
16	80400001	80500000	613
16	80500001	80600000	465
16	80600001	80700000	374
16	80700001	80800000	507
16	80800001	80900000	395
16	80900001	81000000	266
16	81000001	81100000	281
16	81100001	81200000	284
16	81200001	81300000	327
16	81300001	81400000	288
16	81400001	81500000	160
16	81500001	81600000	185
16	81600001	81700000	267
16	81700001	81800000	428
16	81800001	81900000	292
16	81900001	82000000	451
16	82000001	82100000	573
16	82100001	82200000	635
16	82200001	82300000	715
16	82300001	82400000	784
16	82400001	82500000	880
16	82500001	82600000	897
16	82600001	82700000	898
16	82700001	82800000	926
16	82800001	82900000	929
16	82900001	83000000	904
16	83000001	83100000	878
16	83100001	83200000	831
16	83200001	83300000	728
16	83300001	83400000	638
16	83400001	83500000	588
16	83500001	83600000	684
16	83600001	83700000	743
16	83700001	83800000	709
16	83800001	83900000	673
16	83900001	84000000	550
16	84000001	84100000	460
16	84100001	84200000	435
16	84200001	84300000	315
16	84300001	84400000	364
16	84400001	84500000	396
16	84500001	84600000	285
16	84600001	84700000	182
16	84700001	84800000	187
16	84800001	84900000	258
16	84900001	85000000	243
16	85000001	85100000	252
16	85100001	85200000	273
16	85200001	85300000	261
16	85300001	85400000	258
16	85400001	85500000	257
16	85500001	85600000	229
16	85600001	85700000	269
16	85700001	85800000	213
16	85800001	85900000	250
16	85900001	86000000	298
16	86000001	86100000	461
16	86100001	86200000	518
16	86200001	86300000	492
16	86300001	86400000	414
16	86400001	86500000	249
16	86500001	86600000	305
16	86600001	86700000	416
16	86700001	86800000	445
16	86800001	86900000	418
16	86900001	87000000	406
16	87000001	87100000	395
16	87100001	87200000	414
16	87200001	87300000	331
16	87300001	87400000	283
16	87400001	87500000	311
16	87500001	87600000	363
16	87600001	87700000	286
16	87700001	87800000	251
16	87800001	87900000	140
16	87900001	88000000	133
16	88000001	88100000	127
16	88100001	88200000	231
16	88200001	88300000	466
16	88300001	88400000	419
16	88400001	88500000	NaN
16	88500001	88600000	286
16	88600001	88700000	184
16	88700001	88800000	161
16	88800001	88900000	189
16	88900001	89000000	188
16	89000001	89100000	252
16	89100001	89200000	285
16	89200001	89300000	239
16	89300001	89400000	254
16	89400001	89500000	322
16	89500001	89600000	293
16	89600001	89700000	203
16	89700001	89800000	211
16	89800001	89900000	219
16	89900001	90000000	219
16	90000001	90100000	221
16	90100001	90200000	221
16	90200001	90300000	NaN
16	90300001	90400000	NaN
17	1	100000	NaN
17	100001	200000	576
17	200001	300000	591
17	300001	400000	551
17	400001	500000	534
17	500001	600000	514
17	600001	700000	483
17	700001	800000	423
17	800001	900000	376
17	900001	1000000	267
17	1000001	1100000	270
17	1100001	1200000	250
17	1200001	1300000	228
17	1300001	1400000	215
17	1400001	1500000	220
17	1500001	1600000	198
17	1600001	1700000	189
17	1700001	1800000	153
17	1800001	1900000	224
17	1900001	2000000	224
17	2000001	2100000	294
17	2100001	2200000	368
17	2200001	2300000	269
17	2300001	2400000	271
17	2400001	2500000	167
17	2500001	2600000	184
17	2600001	2700000	218
17	2700001	2800000	211
17	2800001	2900000	264
17	2900001	3000000	418
17	3000001	3100000	465
17	3100001	3200000	579
17	3200001	3300000	628
17	3300001	3400000	515
17	3400001	3500000	442
17	3500001	3600000	354
17	3600001	3700000	270
17	3700001	3800000	176
17	3800001	3900000	215
17	3900001	4000000	268
17	4000001	4100000	314
17	4100001	4200000	357
17	4200001	4300000	292
17	4300001	4400000	273
17	4400001	4500000	273
17	4500001	4600000	318
17	4600001	4700000	222
17	4700001	4800000	195
17	4800001	4900000	208
17	4900001	5000000	231
17	5000001	5100000	343
17	5100001	5200000	384
17	5200001	5300000	382
17	5300001	5400000	474
17	5400001	5500000	544
17	5500001	5600000	605
17	5600001	5700000	645
17	5700001	5800000	673
17	5800001	5900000	648
17	5900001	6000000	637
17	6000001	6100000	593
17	6100001	6200000	500
17	6200001	6300000	420
17	6300001	6400000	359
17	6400001	6500000	313
17	6500001	6600000	285
17	6600001	6700000	424
17	6700001	6800000	438
17	6800001	6900000	404
17	6900001	7000000	360
17	7000001	7100000	348
17	7100001	7200000	316
17	7200001	7300000	180
17	7300001	7400000	206
17	7400001	7500000	194
17	7500001	7600000	194
17	7600001	7700000	213
17	7700001	7800000	232
17	7800001	7900000	337
17	7900001	8000000	272
17	8000001	8100000	202
17	8100001	8200000	161
17	8200001	8300000	218
17	8300001	8400000	257
17	8400001	8500000	427
17	8500001	8600000	488
17	8600001	8700000	550
17	8700001	8800000	604
17	8800001	8900000	636
17	8900001	9000000	649
17	9000001	9100000	632
17	9100001	9200000	617
17	9200001	9300000	634
17	9300001	9400000	571
17	9400001	9500000	447
17	9500001	9600000	336
17	9600001	9700000	204
17	9700001	9800000	188
17	9800001	9900000	212
17	9900001	10000000	366
17	10000001	10100000	500
17	10100001	10200000	604
17	10200001	10300000	633
17	10300001	10400000	731
17	10400001	10500000	723
17	10500001	10600000	738
17	10600001	10700000	749
17	10700001	10800000	801
17	10800001	10900000	911
17	10900001	11000000	953
17	11000001	11100000	986
17	11100001	11200000	977
17	11200001	11300000	962
17	11300001	11400000	953
17	11400001	11500000	906
17	11500001	11600000	892
17	11600001	11700000	859
17	11700001	11800000	764
17	11800001	11900000	672
17	11900001	12000000	557
17	12000001	12100000	583
17	12100001	12200000	698
17	12200001	12300000	825
17	12300001	12400000	867
17	12400001	12500000	906
17	12500001	12600000	906
17	12600001	12700000	848
17	12700001	12800000	790
17	12800001	12900000	714
17	12900001	13000000	606
17	13000001	13100000	509
17	13100001	13200000	455
17	13200001	13300000	571
17	13300001	13400000	631
17	13400001	13500000	691
17	13500001	13600000	727
17	13600001	13700000	855
17	13700001	13800000	896
17	13800001	13900000	900
17	13900001	14000000	933
17	14000001	14100000	985
17	14100001	14200000	975
17	14200001	14300000	931
17	14300001	14400000	944
17	14400001	14500000	937
17	14500001	14600000	908
17	14600001	14700000	891
17	14700001	14800000	818
17	14800001	14900000	697
17	14900001	15000000	613
17	15000001	15100000	499
17	15100001	15200000	345
17	15200001	15300000	230
17	15300001	15400000	359
17	15400001	15500000	452
17	15500001	15600000	419
17	15600001	15700000	431
17	15700001	15800000	412
17	15800001	15900000	274
17	15900001	16000000	350
17	16000001	16100000	370
17	16100001	16200000	287
17	16200001	16300000	163
17	16300001	16400000	169
17	16400001	16500000	254
17	16500001	16600000	383
17	16600001	16700000	499
17	16700001	16800000	436
17	16800001	16900000	237
17	16900001	17000000	202
17	17000001	17100000	214
17	17100001	17200000	206
17	17200001	17300000	218
17	17300001	17400000	220
17	17400001	17500000	208
17	17500001	17600000	236
17	17600001	17700000	222
17	17700001	17800000	260
17	17800001	17900000	173
17	17900001	18000000	193
17	18000001	18100000	183
17	18100001	18200000	192
17	18200001	18300000	223
17	18300001	18400000	254
17	18400001	18500000	229
17	18500001	18600000	435
17	18600001	18700000	391
17	18700001	18800000	284
17	18800001	18900000	224
17	18900001	19000000	198
17	19000001	19100000	NaN
17	19100001	19200000	194
17	19200001	19300000	227
17	19300001	19400000	332
17	19400001	19500000	414
17	19500001	19600000	332
17	19600001	19700000	219
17	19700001	19800000	220
17	19800001	19900000	348
17	19900001	20000000	330
17	20000001	20100000	182
17	20100001	20200000	268
17	20200001	20300000	339
17	20300001	20400000	400
17	20400001	20500000	413
17	20500001	20600000	447
17	20600001	20700000	430
17	20700001	20800000	398
17	20800001	20900000	292
17	20900001	21000000	375
17	21000001	21100000	382
17	21100001	21200000	347
17	21200001	21300000	517
17	21300001	21400000	480
17	21400001	21500000	411
17	21500001	21600000	678
17	21600001	21700000	NaN
17	21700001	21800000	906
17	21800001	21900000	864
17	21900001	22000000	902
17	22000001	22100000	914
17	22100001	22200000	930
17	22200001	22300000	790
17	22300001	22400000	NaN
17	22400001	22500000	NaN
17	22500001	22600000	NaN
17	22600001	22700000	NaN
17	22700001	22800000	NaN
17	22800001	22900000	NaN
17	22900001	23000000	NaN
17	23000001	23100000	NaN
17	23100001	23200000	NaN
17	23200001	23300000	NaN
17	23300001	23400000	NaN
17	23400001	23500000	NaN
17	23500001	23600000	NaN
17	23600001	23700000	NaN
17	23700001	23800000	NaN
17	23800001	23900000	NaN
17	23900001	24000000	NaN
17	24000001	24100000	NaN
17	24100001	24200000	NaN
17	24200001	24300000	NaN
17	24300001	24400000	NaN
17	24400001	24500000	NaN
17	24500001	24600000	NaN
17	24600001	24700000	NaN
17	24700001	24800000	NaN
17	24800001	24900000	NaN
17	24900001	25000000	NaN
17	25000001	25100000	NaN
17	25100001	25200000	NaN
17	25200001	25300000	NaN
17	25300001	25400000	683
17	25400001	25500000	500
17	25500001	25600000	380
17	25600001	25700000	292
17	25700001	25800000	244
17	25800001	25900000	327
17	25900001	26000000	444
17	26000001	26100000	462
17	26100001	26200000	541
17	26200001	26300000	535
17	26300001	26400000	462
17	26400001	26500000	410
17	26500001	26600000	344
17	26600001	26700000	214
17	26700001	26800000	189
17	26800001	26900000	190
17	26900001	27000000	225
17	27000001	27100000	208
17	27100001	27200000	152
17	27200001	27300000	177
17	27300001	27400000	220
17	27400001	27500000	236
17	27500001	27600000	159
17	27600001	27700000	128
17	27700001	27800000	140
17	27800001	27900000	224
17	27900001	28000000	353
17	28000001	28100000	383
17	28100001	28200000	390
17	28200001	28300000	342
17	28300001	28400000	250
17	28400001	28500000	303
17	28500001	28600000	298
17	28600001	28700000	184
17	28700001	28800000	232
17	28800001	28900000	265
17	28900001	29000000	329
17	29000001	29100000	357
17	29100001	29200000	264
17	29200001	29300000	209
17	29300001	29400000	178
17	29400001	29500000	172
17	29500001	29600000	349
17	29600001	29700000	386
17	29700001	29800000	396
17	29800001	29900000	307
17	29900001	30000000	308
17	30000001	30100000	396
17	30100001	30200000	374
17	30200001	30300000	300
17	30300001	30400000	310
17	30400001	30500000	356
17	30500001	30600000	312
17	30600001	30700000	271
17	30700001	30800000	286
17	30800001	30900000	438
17	30900001	31000000	587
17	31000001	31100000	649
17	31100001	31200000	716
17	31200001	31300000	818
17	31300001	31400000	833
17	31400001	31500000	837
17	31500001	31600000	845
17	31600001	31700000	864
17	31700001	31800000	913
17	31800001	31900000	959
17	31900001	32000000	971
17	32000001	32100000	1007
17	32100001	32200000	991
17	32200001	32300000	977
17	32300001	32400000	938
17	32400001	32500000	933
17	32500001	32600000	889
17	32600001	32700000	871
17	32700001	32800000	830
17	32800001	32900000	771
17	32900001	33000000	740
17	33000001	33100000	715
17	33100001	33200000	632
17	33200001	33300000	579
17	33300001	33400000	525
17	33400001	33500000	504
17	33500001	33600000	498
17	33600001	33700000	505
17	33700001	33800000	456
17	33800001	33900000	424
17	33900001	34000000	227
17	34000001	34100000	196
17	34100001	34200000	144
17	34200001	34300000	235
17	34300001	34400000	424
17	34400001	34500000	525
17	34500001	34600000	565
17	34600001	34700000	684
17	34700001	34800000	NaN
17	34800001	34900000	556
17	34900001	35000000	548
17	35000001	35100000	502
17	35100001	35200000	512
17	35200001	35300000	480
17	35300001	35400000	462
17	35400001	35500000	384
17	35500001	35600000	346
17	35600001	35700000	265
17	35700001	35800000	152
17	35800001	35900000	171
17	35900001	36000000	201
17	36000001	36100000	340
17	36100001	36200000	403
17	36200001	36300000	463
17	36300001	36400000	NaN
17	36400001	36500000	504
17	36500001	36600000	181
17	36600001	36700000	181
17	36700001	36800000	232
17	36800001	36900000	177
17	36900001	37000000	207
17	37000001	37100000	159
17	37100001	37200000	143
17	37200001	37300000	318
17	37300001	37400000	212
17	37400001	37500000	186
17	37500001	37600000	179
17	37600001	37700000	214
17	37700001	37800000	239
17	37800001	37900000	213
17	37900001	38000000	226
17	38000001	38100000	292
17	38100001	38200000	216
17	38200001	38300000	202
17	38300001	38400000	156
17	38400001	38500000	165
17	38500001	38600000	191
17	38600001	38700000	149
17	38700001	38800000	203
17	38800001	38900000	196
17	38900001	39000000	269
17	39000001	39100000	252
17	39100001	39200000	358
17	39200001	39300000	404
17	39300001	39400000	459
17	39400001	39500000	468
17	39500001	39600000	424
17	39600001	39700000	325
17	39700001	39800000	209
17	39800001	39900000	323
17	39900001	40000000	175
17	40000001	40100000	171
17	40100001	40200000	191
17	40200001	40300000	206
17	40300001	40400000	206
17	40400001	40500000	190
17	40500001	40600000	160
17	40600001	40700000	146
17	40700001	40800000	162
17	40800001	40900000	177
17	40900001	41000000	177
17	41000001	41100000	190
17	41100001	41200000	184
17	41200001	41300000	201
17	41300001	41400000	159
17	41400001	41500000	172
17	41500001	41600000	144
17	41600001	41700000	147
17	41700001	41800000	148
17	41800001	41900000	165
17	41900001	42000000	192
17	42000001	42100000	241
17	42100001	42200000	198
17	42200001	42300000	171
17	42300001	42400000	175
17	42400001	42500000	172
17	42500001	42600000	166
17	42600001	42700000	221
17	42700001	42800000	254
17	42800001	42900000	175
17	42900001	43000000	172
17	43000001	43100000	163
17	43100001	43200000	191
17	43200001	43300000	170
17	43300001	43400000	207
17	43400001	43500000	143
17	43500001	43600000	194
17	43600001	43700000	327
17	43700001	43800000	419
17	43800001	43900000	548
17	43900001	44000000	563
17	44000001	44100000	469
17	44100001	44200000	412
17	44200001	44300000	357
17	44300001	44400000	320
17	44400001	44500000	231
17	44500001	44600000	NaN
17	44600001	44700000	340
17	44700001	44800000	NaN
17	44800001	44900000	203
17	44900001	45000000	254
17	45000001	45100000	366
17	45100001	45200000	256
17	45200001	45300000	395
17	45300001	45400000	160
17	45400001	45500000	188
17	45500001	45600000	196
17	45600001	45700000	172
17	45700001	45800000	176
17	45800001	45900000	217
17	45900001	46000000	214
17	46000001	46100000	178
17	46100001	46200000	203
17	46200001	46300000	255
17	46300001	46400000	385
17	46400001	46500000	459
17	46500001	46600000	588
17	46600001	46700000	524
17	46700001	46800000	509
17	46800001	46900000	415
17	46900001	47000000	239
17	47000001	47100000	169
17	47100001	47200000	174
17	47200001	47300000	293
17	47300001	47400000	346
17	47400001	47500000	256
17	47500001	47600000	248
17	47600001	47700000	303
17	47700001	47800000	348
17	47800001	47900000	361
17	47900001	48000000	238
17	48000001	48100000	191
17	48100001	48200000	176
17	48200001	48300000	210
17	48300001	48400000	174
17	48400001	48500000	196
17	48500001	48600000	167
17	48600001	48700000	200
17	48700001	48800000	196
17	48800001	48900000	148
17	48900001	49000000	149
17	49000001	49100000	161
17	49100001	49200000	138
17	49200001	49300000	161
17	49300001	49400000	267
17	49400001	49500000	431
17	49500001	49600000	556
17	49600001	49700000	623
17	49700001	49800000	677
17	49800001	49900000	739
17	49900001	50000000	736
17	50000001	50100000	775
17	50100001	50200000	766
17	50200001	50300000	832
17	50300001	50400000	952
17	50400001	50500000	1024
17	50500001	50600000	1022
17	50600001	50700000	1064
17	50700001	50800000	1054
17	50800001	50900000	1100
17	50900001	51000000	1085
17	51000001	51100000	1126
17	51100001	51200000	1172
17	51200001	51300000	1195
17	51300001	51400000	1215
17	51400001	51500000	1235
17	51500001	51600000	1215
17	51600001	51700000	1183
17	51700001	51800000	1164
17	51800001	51900000	1043
17	51900001	52000000	1125
17	52000001	52100000	1115
17	52100001	52200000	1093
17	52200001	52300000	1049
17	52300001	52400000	1051
17	52400001	52500000	1010
17	52500001	52600000	981
17	52600001	52700000	936
17	52700001	52800000	943
17	52800001	52900000	920
17	52900001	53000000	901
17	53000001	53100000	869
17	53100001	53200000	845
17	53200001	53300000	626
17	53300001	53400000	578
17	53400001	53500000	526
17	53500001	53600000	401
17	53600001	53700000	459
17	53700001	53800000	573
17	53800001	53900000	585
17	53900001	54000000	631
17	54000001	54100000	681
17	54100001	54200000	570
17	54200001	54300000	457
17	54300001	54400000	466
17	54400001	54500000	511
17	54500001	54600000	491
17	54600001	54700000	457
17	54700001	54800000	457
17	54800001	54900000	420
17	54900001	55000000	324
17	55000001	55100000	254
17	55100001	55200000	231
17	55200001	55300000	258
17	55300001	55400000	175
17	55400001	55500000	284
17	55500001	55600000	429
17	55600001	55700000	507
17	55700001	55800000	453
17	55800001	55900000	338
17	55900001	56000000	222
17	56000001	56100000	182
17	56100001	56200000	180
17	56200001	56300000	352
17	56300001	56400000	401
17	56400001	56500000	399
17	56500001	56600000	384
17	56600001	56700000	376
17	56700001	56800000	268
17	56800001	56900000	222
17	56900001	57000000	441
17	57000001	57100000	448
17	57100001	57200000	530
17	57200001	57300000	507
17	57300001	57400000	379
17	57400001	57500000	431
17	57500001	57600000	452
17	57600001	57700000	417
17	57700001	57800000	398
17	57800001	57900000	361
17	57900001	58000000	NaN
17	58000001	58100000	216
17	58100001	58200000	223
17	58200001	58300000	235
17	58300001	58400000	347
17	58400001	58500000	361
17	58500001	58600000	204
17	58600001	58700000	242
17	58700001	58800000	328
17	58800001	58900000	397
17	58900001	59000000	507
17	59000001	59100000	576
17	59100001	59200000	500
17	59200001	59300000	433
17	59300001	59400000	405
17	59400001	59500000	414
17	59500001	59600000	408
17	59600001	59700000	358
17	59700001	59800000	342
17	59800001	59900000	407
17	59900001	60000000	412
17	60000001	60100000	380
17	60100001	60200000	275
17	60200001	60300000	178
17	60300001	60400000	271
17	60400001	60500000	362
17	60500001	60600000	247
17	60600001	60700000	370
17	60700001	60800000	280
17	60800001	60900000	205
17	60900001	61000000	272
17	61000001	61100000	304
17	61100001	61200000	391
17	61200001	61300000	438
17	61300001	61400000	453
17	61400001	61500000	389
17	61500001	61600000	267
17	61600001	61700000	241
17	61700001	61800000	247
17	61800001	61900000	319
17	61900001	62000000	346
17	62000001	62100000	380
17	62100001	62200000	404
17	62200001	62300000	379
17	62300001	62400000	292
17	62400001	62500000	178
17	62500001	62600000	184
17	62600001	62700000	151
17	62700001	62800000	144
17	62800001	62900000	272
17	62900001	63000000	241
17	63000001	63100000	219
17	63100001	63200000	401
17	63200001	63300000	516
17	63300001	63400000	636
17	63400001	63500000	689
17	63500001	63600000	739
17	63600001	63700000	773
17	63700001	63800000	751
17	63800001	63900000	778
17	63900001	64000000	683
17	64000001	64100000	468
17	64100001	64200000	460
17	64200001	64300000	172
17	64300001	64400000	178
17	64400001	64500000	333
17	64500001	64600000	456
17	64600001	64700000	571
17	64700001	64800000	603
17	64800001	64900000	536
17	64900001	65000000	508
17	65000001	65100000	491
17	65100001	65200000	399
17	65200001	65300000	288
17	65300001	65400000	180
17	65400001	65500000	285
17	65500001	65600000	365
17	65600001	65700000	333
17	65700001	65800000	197
17	65800001	65900000	173
17	65900001	66000000	293
17	66000001	66100000	183
17	66100001	66200000	283
17	66200001	66300000	237
17	66300001	66400000	225
17	66400001	66500000	210
17	66500001	66600000	233
17	66600001	66700000	313
17	66700001	66800000	437
17	66800001	66900000	548
17	66900001	67000000	637
17	67000001	67100000	602
17	67100001	67200000	493
17	67200001	67300000	415
17	67300001	67400000	314
17	67400001	67500000	307
17	67500001	67600000	397
17	67600001	67700000	496
17	67700001	67800000	512
17	67800001	67900000	569
17	67900001	68000000	608
17	68000001	68100000	564
17	68100001	68200000	589
17	68200001	68300000	614
17	68300001	68400000	614
17	68400001	68500000	558
17	68500001	68600000	641
17	68600001	68700000	647
17	68700001	68800000	767
17	68800001	68900000	791
17	68900001	69000000	871
17	69000001	69100000	807
17	69100001	69200000	774
17	69200001	69300000	645
17	69300001	69400000	617
17	69400001	69500000	610
17	69500001	69600000	645
17	69600001	69700000	733
17	69700001	69800000	756
17	69800001	69900000	768
17	69900001	70000000	677
17	70000001	70100000	619
17	70100001	70200000	606
17	70200001	70300000	583
17	70300001	70400000	470
17	70400001	70500000	444
17	70500001	70600000	391
17	70600001	70700000	287
17	70700001	70800000	392
17	70800001	70900000	505
17	70900001	71000000	538
17	71000001	71100000	479
17	71100001	71200000	336
17	71200001	71300000	251
17	71300001	71400000	212
17	71400001	71500000	365
17	71500001	71600000	468
17	71600001	71700000	571
17	71700001	71800000	617
17	71800001	71900000	679
17	71900001	72000000	678
17	72000001	72100000	631
17	72100001	72200000	614
17	72200001	72300000	535
17	72300001	72400000	427
17	72400001	72500000	433
17	72500001	72600000	504
17	72600001	72700000	480
17	72700001	72800000	484
17	72800001	72900000	320
17	72900001	73000000	223
17	73000001	73100000	171
17	73100001	73200000	159
17	73200001	73300000	168
17	73300001	73400000	171
17	73400001	73500000	157
17	73500001	73600000	195
17	73600001	73700000	178
17	73700001	73800000	198
17	73800001	73900000	178
17	73900001	74000000	165
17	74000001	74100000	194
17	74100001	74200000	218
17	74200001	74300000	208
17	74300001	74400000	209
17	74400001	74500000	183
17	74500001	74600000	197
17	74600001	74700000	177
17	74700001	74800000	191
17	74800001	74900000	206
17	74900001	75000000	228
17	75000001	75100000	193
17	75100001	75200000	204
17	75200001	75300000	192
17	75300001	75400000	258
17	75400001	75500000	391
17	75500001	75600000	438
17	75600001	75700000	520
17	75700001	75800000	560
17	75800001	75900000	545
17	75900001	76000000	444
17	76000001	76100000	258
17	76100001	76200000	217
17	76200001	76300000	191
17	76300001	76400000	186
17	76400001	76500000	209
17	76500001	76600000	188
17	76600001	76700000	215
17	76700001	76800000	250
17	76800001	76900000	214
17	76900001	77000000	157
17	77000001	77100000	177
17	77100001	77200000	285
17	77200001	77300000	446
17	77300001	77400000	523
17	77400001	77500000	526
17	77500001	77600000	479
17	77600001	77700000	298
17	77700001	77800000	209
17	77800001	77900000	188
17	77900001	78000000	242
17	78000001	78100000	237
17	78100001	78200000	164
17	78200001	78300000	219
